,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34
sub_topic_10,5.9647682e-05,1.735932e-05,1.2071434e-05,2.5549973e-05,3.3921867e-06,4.1020943e-05,3.3346918e-05,2.94961e-06,1.6912069e-06,0.00080555066,3.1897773e-05,5.692344e-07,5.4166085e-06,0.6640399,4.338552e-05,0.000548655,1.3009347e-05,7.667096e-06,8.5892066e-07,7.84412e-07,1.8383224e-06,3.4207023e-05,6.715028e-05,0.0,0.00032506007,3.90607e-06,9.449838e-06,1.3422225e-05,0.00071874895,2.1047234e-05,2.2818851e-06,2.1068217e-05,2.1494195e-06,1.3586524e-05,1.338281e-05
sub_topic_11,0.0013892375,6.870838e-05,0.00074427895,0.0015246689,4.585572e-05,0.0010722285,0.00011894456,1.2124507e-05,1.8383304e-06,0.0016503774,0.000114414324,3.8496186e-05,0.00011736306,0.00033849684,6.783453e-05,7.3011775e-05,0.00045935123,3.5456393e-05,0.0064780405,0.00067816075,0.00018303904,0.000126094,0.00017704479,1.4606637e-06,6.842564e-05,4.4320223e-05,3.6821697e-05,4.4317225e-05,0.0005454951,0.4871917,1.2092225e-05,0.0002611806,4.111702e-05,7.228602e-05,0.00021346875
sub_topic_12,0.000115723335,0.00010712955,0.0004135086,0.00026196963,4.47336e-05,8.855103e-05,4.039181e-06,1.4037976e-06,3.3476328e-05,3.152177e-06,1.9504314e-05,0.0007698932,2.8880936e-06,1.0385967e-05,2.9516316e-06,2.4499138e-06,5.9080176e-05,2.2728918e-06,0.980844,0.00018236069,4.965271e-05,0.00015931214,1.31596e-05,0.0,1.0895675e-06,6.8945476e-05,0.00022583119,8.224743e-06,9.670985e-06,0.00018297473,5.324012e-07,4.3025673e-05,1.0401666e-05,0.00019223068,5.4479293e-05
sub_topic_13,1.2912336e-05,0.00034311615,3.8370377e-05,1.711296e-05,1.2993457e-06,3.6763677e-06,8.353153e-05,0.006582221,0.00031188494,1.9649258e-05,9.389469e-06,1.4700194e-05,3.7267946e-05,0.00014748407,5.426944e-06,1.6158452e-06,4.0166986e-05,0.00012416976,1.1271637e-05,9.006627e-05,7.582647e-06,0.00031167685,9.073981e-05,0.42027658,5.763795e-05,2.1504584e-05,4.8189788e-05,0.00011029483,5.7842662e-05,1.3091587e-05,0.00011243054,8.556488e-05,9.182913e-05,1.3362791e-05,7.622701e-05
sub_topic_14,0.00010779971,0.00056071556,0.0001519563,9.517719e-05,7.360295e-05,0.0012152728,0.00036473357,9.266819e-05,0.00016061358,3.713566e-05,6.785679e-05,4.685015e-05,0.000498115,0.00029748154,0.0001751076,3.915192e-05,0.00019983818,0.0012970628,6.8731264e-05,0.00051635364,0.0001333928,0.00022019506,0.00016014882,3.5982768e-05,0.00010070264,0.00050484005,8.8921755e-05,0.9701043,3.9427705e-05,0.0002464232,7.904242e-05,6.829071e-05,0.00017254721,5.4073716e-05,3.943351e-05
sub_topic_15,0.00078696274,0.0021233533,0.00058185536,0.001131006,0.00054302573,0.0013191063,0.0012016485,7.4392915e-08,5.3841986e-06,0.0019031846,3.105222e-05,1.0070123e-06,0.0015271143,0.00039167335,0.00016549631,1.9107138e-06,0.005589516,0.003674291,0.00093557255,0.0031240766,0.89338857,0.00039909699,0.0021107574,3.108356e-06,5.0795512e-05,0.00034119343,0.00025224013,5.140535e-05,0.00032159718,0.0047488026,9.41854e-06,3.826062e-05,7.058742e-05,0.0002949842,8.450633e-05
sub_topic_16,4.6496043e-06,7.7403885e-05,3.4539225e-05,5.2484443e-06,4.7315166e-06,1.5893444e-05,3.4498556e-05,7.079315e-06,1.8719462e-06,1.2504354e-05,4.4631224e-06,0.0,0.98423463,2.3098897e-05,1.5871201e-05,2.5767747e-06,6.753328e-05,0.0010428795,3.5241383e-06,9.3358485e-06,1.7064567e-05,1.6250786e-05,1.2539054e-05,3.6158938e-06,1.1622462e-06,3.2378753e-06,3.426399e-05,2.703992e-05,1.7785858e-05,7.3101664e-06,9.211498e-06,5.3997087e-06,8.05961e-06,1.3022343e-05,9.963237e-06
sub_topic_17,0.9378437,3.9200826e-05,0.00015093207,7.4426054e-05,3.2877353e-05,0.0001782496,1.6762153e-05,4.1093826e-06,9.473318e-06,0.00017167223,0.00082583923,5.972981e-05,1.1414092e-05,0.00020839435,3.076106e-05,7.075478e-05,5.3046115e-05,4.9348846e-06,6.8058645e-05,1.6254176e-05,1.49042335e-05,4.5558405e-05,0.00037152896,1.4957271e-07,9.1248214e-05,2.3555118e-05,7.022136e-05,2.1764503e-05,0.00014968938,0.000112429654,1.0995015e-05,1.6668408e-05,5.8629066e-05,0.00038362955,7.423615e-05
sub_topic_18,5.5306824e-05,0.00012718023,5.2081297e-05,8.879592e-06,2.8951129e-06,8.4480314e-05,5.6341312e-05,1.2625371e-06,0.0,0.26950422,6.5600707e-06,0.0,1.4552315e-05,8.068361e-05,0.00015166796,2.9083017e-06,9.0914975e-05,0.0011381748,4.2109464e-06,1.866262e-05,0.00023299019,0.00014037092,0.00027500282,1.4687688e-05,1.7085415e-05,3.4099817e-06,4.2493604e-05,3.745023e-05,7.731256e-05,7.726762e-05,2.210019e-06,4.4860103e-06,4.9030527e-06,9.2243245e-06,6.024052e-06
sub_topic_19,0.0005733985,0.00019819416,0.000351673,0.40043223,3.2224816e-05,0.0011672653,3.781887e-05,1.5062735e-05,2.509526e-06,0.0019229961,0.0009150119,9.260316e-05,3.9909486e-05,0.0006832005,0.00013430881,2.1498978e-05,0.00022764243,7.0943024e-05,0.0001377135,2.9587005e-05,0.0012080033,9.133432e-05,9.472045e-05,4.188798e-05,0.00014205526,1.390165e-05,4.815184e-05,0.00010873289,0.00043580207,0.0012173839,1.0666011e-05,0.00043754774,1.8327652e-05,0.00016759498,0.0033897192
sub_topic_20,0.0011787455,0.0002731262,0.0022346126,5.3115833e-05,0.00012637429,0.0005067679,0.00022105435,0.00012931104,5.459865e-05,0.0006670126,0.002143448,0.0057648206,5.5661036e-05,0.001671332,0.0055908035,0.94168764,8.665637e-06,6.269204e-06,8.6526765e-05,3.6203095e-05,0.0,0.0019511599,0.00016284993,3.717948e-05,0.0012068766,0.0001627011,0.002515815,0.00021529054,0.0025210567,0.0002434593,0.0018281488,0.002106688,0.0039099115,0.0017849328,0.002151511
sub_topic_21,1.0352508e-05,4.6231075e-05,1.5990207e-05,0.0009978672,1.299307e-05,5.219194e-06,1.6160013e-05,1.6184005e-05,6.955405e-06,2.9933724e-05,0.000392036,8.5995045e-05,7.0229253e-06,8.783701e-05,0.0002902773,0.000117819916,5.8562755e-06,1.5221265e-05,0.00078317575,0.0068255565,1.2778485e-06,0.00011839183,4.3834116e-05,1.4793246e-05,0.00014950632,5.7227817e-06,0.00216762,2.6129628e-06,0.00010212077,0.00050410285,9.122437e-05,0.29399803,4.670293e-06,9.249969e-05,0.00065992674
sub_topic_22,0.00015849958,0.00013404037,0.000161848,0.00010683353,6.876684e-05,0.00032330683,0.00014075101,9.099819e-07,5.149266e-06,0.00048405194,3.3673103e-05,7.931948e-06,0.00012961579,0.00034949862,0.0001401502,2.8266655e-05,0.00036802914,0.00022388124,0.00040415415,0.00027790962,0.002004781,0.00012123755,0.00012553124,1.9018877e-06,2.6613232e-05,6.4352826e-05,0.00011828151,5.338346e-05,0.0004823823,0.47429106,1.4964009e-05,0.00014859696,1.4786693e-05,3.271454e-05,3.076466e-05
sub_topic_23,0.005406912,0.000312619,0.017212195,0.0016057742,0.0004190055,0.0095751835,0.00030303307,0.00026052786,0.0001952281,0.00157849,0.009045291,0.0032408987,0.00028407993,0.0030346746,0.00042945627,0.021563452,0.000215522,1.7797487e-05,0.0007264896,0.00014100004,2.2131806e-06,0.0014813084,0.00027784277,3.2591117e-05,0.00027138885,0.00019961954,0.0019799734,0.0003969968,0.067632794,0.0084077725,0.0007621312,0.0009613451,0.0021645525,0.006157239,0.1018445
sub_topic_24,8.867158e-05,5.9619288e-05,3.788946e-05,3.629675e-05,5.3409305e-05,7.7765726e-05,4.1030216e-05,1.5014094e-06,9.084578e-06,0.0004687272,4.5876728e-05,8.980681e-06,7.314574e-05,0.30285782,5.928327e-05,0.00016786787,3.764673e-05,5.0299033e-05,1.1615531e-05,1.1815292e-05,3.652327e-05,9.569985e-05,8.470333e-05,1.023369e-06,5.498277e-05,9.018662e-06,9.076228e-05,2.9712775e-05,0.00018571194,0.00011151642,9.68582e-06,1.7398399e-05,1.0731451e-05,4.012323e-05,5.5303466e-05
sub_topic_25,0.00070181006,0.00019643352,0.0005732453,0.00015450614,0.00084244687,6.9161666e-05,0.00018404608,0.00024276167,0.00030514077,0.00014720632,0.00012115933,0.0001885031,0.00018621149,0.0002510093,0.00020038546,0.0002824989,0.00028078438,4.4881563e-05,0.0006943919,0.0010052059,0.00014050998,0.00018774875,0.00015803643,3.318935e-05,0.00083304534,0.98066366,0.00030102237,0.0011854355,0.00019278111,0.00045268564,0.00024767694,0.0003676645,0.0006119504,0.00017752078,0.00012944746
sub_topic_26,9.207606e-05,4.452062e-05,4.173699e-05,5.9220638e-05,7.5298676e-06,7.758077e-05,6.0325106e-06,6.1262745e-06,0.0,0.7015949,8.047416e-05,0.0,6.712874e-06,0.0019350412,7.99999e-05,0.00021120465,1.992192e-05,8.211246e-06,8.3401915e-07,2.3691987e-06,5.1865572e-06,5.4440465e-05,3.778134e-05,0.0,0.00016168326,2.012474e-08,1.8312834e-05,0.00031304316,0.0029598314,0.00010488674,3.041833e-06,2.5607493e-05,5.0120125e-06,1.36546905e-05,3.7048867e-05
sub_topic_27,1.2424398e-05,0.96524113,1.3431313e-05,7.435761e-06,6.9576627e-06,2.9416055e-05,8.064263e-05,1.4327938e-05,1.3713516e-06,3.8233582e-05,6.298055e-05,0.0,4.6517653e-05,3.0386182e-05,9.894625e-05,7.739554e-07,1.3781102e-05,0.00032223933,4.5021834e-06,3.602057e-06,3.1878826e-05,0.00013479921,4.24742e-05,1.0293673e-05,5.3833505e-06,3.6460056e-06,0.00033435525,1.6679287e-05,1.9361052e-05,2.505221e-06,3.4080215e-06,3.4061246e-05,3.4296745e-06,4.159552e-05,2.1126902e-05
sub_topic_28,1.251269e-05,0.00019032646,1.5420053e-05,1.4793368e-05,7.641091e-06,2.6435942e-05,0.98323685,8.782288e-06,5.986775e-06,3.5388515e-05,6.493689e-06,0.0,6.0852635e-05,5.2958967e-05,7.852933e-06,1.5385584e-05,1.8339999e-05,0.00012602347,3.3206009e-06,7.5603193e-06,1.8909855e-05,4.3924643e-05,1.5739626e-05,3.0224603e-05,3.91527e-06,2.7760907e-06,2.5977308e-05,1.6037762e-05,0.00019172307,6.728837e-06,1.3662576e-06,4.445962e-06,8.817235e-06,1.0632684e-05,3.895756e-06
sub_topic_29,1.6187174e-05,0.0003435214,6.023401e-05,8.668837e-06,5.9017316e-06,7.8825746e-05,4.187771e-05,4.6491264e-06,1.328875e-06,4.1453557e-05,0.00010111233,7.641874e-06,1.1111399e-05,3.3457232e-05,0.00023044155,1.7990587e-05,3.0574618e-05,0.00013188203,6.962602e-06,4.041401e-06,1.5737001e-05,0.9722744,0.00012958748,1.1205954e-05,8.703791e-06,7.2906874e-07,0.0005691036,6.5537733e-06,3.0085152e-05,6.8747922e-06,1.1599142e-05,3.3314973e-05,5.828232e-06,8.678854e-05,5.618785e-05
sub_topic_30,0.002662315,0.0018908296,0.0028119583,0.001471797,0.0105721345,0.00088095193,0.0018336697,0.00026680622,0.06997842,0.00031034037,0.00071896246,0.0017636864,0.001614355,0.00272271,0.0012241107,0.00032202047,0.0033676685,0.0005599506,0.0020569153,0.0009624488,0.00096384,0.0021849035,0.0058093932,0.00040915687,0.0020722803,0.0017591662,0.00661528,0.0026805631,0.0013585752,0.00064892136,0.0032310816,0.001567069,0.002874395,0.0034280561,0.0005759977
sub_topic_31,7.658009e-05,2.9135763e-05,0.00011392176,0.00014961799,6.275111e-06,2.3790064e-05,3.9220355e-05,1.8873452e-05,8.091498e-06,4.646576e-05,3.3695926e-06,0.0,4.744985e-05,3.208263e-05,1.9147565e-06,0.0,0.00025218682,5.6749526e-05,0.00033715327,0.98081434,0.0009440322,1.7566725e-05,0.00013377791,3.922307e-05,4.998271e-06,0.0031921503,4.7207646e-05,7.192221e-05,1.4530102e-05,0.00017849419,1.4965981e-05,2.8491077e-05,0.00010007946,9.928072e-06,4.033178e-05
sub_topic_32,0.000365222,0.00023872101,0.00010366392,0.00015208957,0.00015844239,1.3993899e-05,0.000121935525,0.0001991005,2.9857843e-05,0.001481716,0.0009271218,0.00027426446,1.5246529e-05,0.0032132778,0.0035822394,0.0027171415,3.4774523e-05,2.256681e-05,8.529749e-06,2.7885564e-05,8.0146e-06,0.0009009901,0.0017462955,2.6685442e-05,0.93363357,0.0004103001,4.086267e-05,0.0002833179,0.0006383614,9.1183145e-05,0.0034174477,0.009422465,5.740912e-05,8.480237e-05,2.4561488e-05
sub_topic_33,0.0019460327,0.0007001405,0.0012981837,0.00038478544,0.0013482055,0.00012866427,0.00073838345,0.25771075,0.011265761,0.0002959082,0.0012133303,0.001161542,0.00045095026,0.001652857,9.355637e-05,0.0005807008,0.0005190775,7.8322155e-06,0.0004887668,0.00047547583,2.0628573e-05,0.00048030802,0.000109561064,0.0010379544,0.0046458496,0.002911363,0.0006376029,0.004054494,0.0014782525,0.00088755734,0.0025690454,0.0028746966,0.0016017194,0.0009862374,0.0013571727
sub_topic_34,6.65482e-05,5.3195276e-05,0.00021453836,0.001118369,4.709183e-05,0.0012398765,1.7556869e-06,4.8131587e-06,4.2913786e-07,7.264576e-05,0.00012540772,2.8177616e-05,1.8735132e-05,5.7828827e-05,7.718409e-06,5.6803037e-05,5.165728e-06,5.561307e-06,2.8926466e-05,4.80607e-05,0.00031635741,0.00017443944,1.9084078e-05,1.980208e-05,1.3756859e-07,8.569112e-06,0.000333897,1.4974952e-06,0.00047028126,7.080619e-05,6.371167e-06,4.3882654e-05,1.5619495e-05,0.000263921,0.87757385
sub_topic_35,9.290471e-05,2.1085509e-05,0.00021892149,8.3847495e-05,3.3539072e-05,3.1329804e-05,4.5175448e-06,2.3301675e-06,2.4132023e-05,4.545544e-06,0.00011631735,0.9737438,2.6755777e-06,2.3665756e-05,3.670541e-05,0.00019219975,5.3061717e-06,7.3343944e-07,0.00111483,5.865989e-06,7.5719004e-07,6.8125926e-05,1.5560521e-05,0.0,8.3268205e-06,1.3908565e-05,0.00019587272,7.5808357e-06,1.6042655e-05,3.9846876e-05,7.164686e-05,4.4801793e-05,5.1141753e-05,0.0004931906,0.00015709942
sub_topic_36,2.8363656e-05,6.3578525e-05,0.002337351,8.778165e-06,3.4746772e-05,5.4735876e-05,8.846137e-06,2.2115995e-05,2.737665e-05,1.9512176e-05,0.0012175858,0.00053200667,3.0515326e-05,1.956821e-05,0.00074164505,0.00040243746,0.000108945846,9.886345e-06,1.6575534e-06,5.6547897e-06,1.5104506e-07,0.00016144544,0.0007025499,4.7772733e-06,0.0036960288,3.9358754e-05,6.7962e-05,3.6943577e-05,1.6147245e-05,2.2817532e-05,0.7179686,0.0019194495,8.923547e-05,0.0004745318,3.6264053e-05
sub_topic_37,0.0010043528,0.00062119955,0.0008556633,0.00066516065,0.9709148,0.00081008,0.0005840974,4.353589e-06,0.00026233456,0.00031250343,0.0006045538,0.0002752169,0.0008034275,0.0003877667,0.00021077359,0.00035016314,0.00035500093,4.9064955e-05,0.00068438496,0.00011976419,0.00074387377,0.00054856477,0.00017827205,1.633162e-05,6.157321e-05,0.0006592932,0.001092543,0.00053018646,0.000603764,0.0005307929,0.00012933373,0.00032005017,0.00019594327,0.0005784289,0.0020556424
sub_topic_38,0.00011888419,0.0027741317,0.00027470026,5.2007912e-05,4.2735617e-05,0.0001097308,8.964823e-05,2.2248003e-05,1.6318792e-05,0.00059704005,0.0023391189,0.00015221057,8.88479e-05,0.00031027372,0.9740217,0.0024784259,0.00015097392,0.0005150488,2.7488886e-05,2.6797139e-05,5.1329127e-05,0.004320916,0.0014387533,1.6950216e-05,0.00096902007,7.263384e-05,0.0023530258,0.000105788524,0.00039108505,7.184087e-05,0.0008498198,0.002688408,0.00013862475,0.00018504834,8.8156856e-05
sub_topic_39,0.0003958033,0.005631336,0.00042854226,0.0010033452,0.000119277705,0.0023414155,0.00232427,6.461004e-06,5.1379484e-06,0.0038466612,8.499195e-05,1.0558755e-05,0.0004808791,0.0008959842,0.0028918427,1.6080367e-06,0.016916903,0.3222952,0.00014576907,0.00067579997,0.09536888,0.0029778592,0.004801356,6.739014e-05,0.00010876754,0.000136724,0.00095148257,0.00066648796,0.00030830342,0.0010976975,2.7441069e-05,7.164225e-05,0.00010281994,0.00018266228,3.611369e-05
sub_topic_40,0.00018436488,6.081453e-05,0.00039028254,3.7477916e-05,1.9915999e-05,9.9825775e-05,1.3253195e-05,1.5338744e-06,7.607071e-06,1.7828745e-05,0.00039368542,0.00010191432,1.9694275e-05,3.399754e-05,4.2996482e-05,4.056933e-05,3.4176257e-05,2.9895093e-05,0.00010730296,1.524395e-05,2.586917e-05,0.00017688063,0.00115238,8.282213e-07,5.7109332e-06,5.0756976e-06,0.0010688386,1.06889465e-05,2.9555686e-05,1.588658e-05,0.00023548248,5.807066e-05,2.0874984e-05,0.96997696,0.00011909092
sub_topic_41,3.834483e-05,5.5957335e-05,0.004140395,2.8523218e-05,3.4477519e-06,3.6949434e-05,2.1659467e-05,6.740065e-07,7.9681314e-07,5.9665188e-05,1.630857e-05,5.1999547e-07,0.00037423166,2.7817912e-05,2.565274e-05,1.3142305e-07,0.9586109,0.00012688809,7.5302983e-06,2.196077e-05,0.00011375424,4.9542392e-05,8.79055e-05,9.4849486e-07,1.1222771e-05,1.0851499e-05,3.1649713e-05,7.202623e-06,3.609257e-05,3.0796964e-05,2.1736463e-05,6.0732e-06,8.133418e-05,2.3175522e-05,2.5899722e-06
sub_topic_42,0.0015682866,0.00041894263,0.00019100217,0.00010786825,1.7316635e-05,9.730422e-05,1.0038053e-05,1.5273159e-05,6.5319473e-06,0.00020963329,0.95397687,0.0003718607,7.231421e-06,0.00011888205,0.00089286384,0.0001315807,2.6503809e-05,7.478215e-06,3.0381241e-05,4.6775444e-06,2.2450756e-06,0.00040401515,0.003076189,1.150709e-06,0.00035516024,5.148432e-06,0.00044017556,1.0286581e-05,0.00023695531,4.3139404e-05,0.00047437253,0.0009965193,5.039363e-05,0.0022061311,0.00024295122
sub_topic_43,0.0015233838,0.0010223887,0.00062138576,0.00070630776,0.0013053442,0.00017140518,0.00087510387,0.0014243476,0.8223839,0.00020733068,0.00078601314,0.0011959156,0.00042337168,0.0017473856,0.00027091458,0.00026316626,0.00088694954,8.9555106e-05,0.0012930395,0.0003519846,0.00033023473,0.00096359407,0.00031809046,0.0030439054,0.0005155902,0.0016808257,0.0019352098,0.0015109716,0.0007210839,0.00064699294,0.0006118644,0.0007476886,0.0006005294,0.0011096513,0.0004422247
sub_topic_44,0.015646521,0.0020913628,0.013225188,0.010794172,0.011314448,0.0033389153,0.0014536945,0.00094611786,0.0130784055,0.006236315,0.0107658645,0.0023858827,0.0032416016,0.006253597,0.00086855463,0.00073067815,0.0054788664,9.157974e-05,0.0014203336,0.0010881766,0.0012312977,0.0015611663,0.0006670963,0.0004131966,0.013175828,0.0047449223,0.0017902298,0.011613782,0.010210329,0.007319338,0.0023424267,0.008037343,0.0037037968,0.0036953923,0.0029017557
sub_topic_45,0.00063499494,0.00024187575,0.0005683464,0.00020347231,1.4704962e-05,0.966463,5.3946154e-05,1.2453014e-06,8.139093e-07,0.0003669159,0.00021768306,4.5255387e-05,5.4772496e-05,0.00028541702,8.008404e-05,8.490028e-05,9.7300195e-05,0.0002445547,3.0081055e-05,9.835952e-06,0.00011274986,0.00033896734,0.002151334,0.0,6.202747e-06,1.8056905e-06,0.00013764699,0.00010096699,0.0006248602,0.00048372024,1.9288518e-05,9.410515e-06,5.634449e-05,0.000658885,0.00077056274
sub_topic_46,3.439399e-05,7.606845e-06,4.2108113e-05,0.5743549,1.3414668e-05,1.617077e-05,3.2897717e-06,1.1969564e-06,6.1099922e-06,4.764457e-05,0.00017694221,4.130432e-05,1.5926332e-06,8.952103e-05,7.768144e-06,7.3789206e-06,1.7489609e-05,3.1448571e-06,0.00021654952,7.95376e-05,2.6069587e-05,1.1353904e-05,1.7295306e-05,2.520566e-05,2.975351e-05,2.1107302e-05,2.3214057e-05,1.7771474e-06,5.8193295e-05,0.00013279916,1.1229192e-05,0.00021297701,4.1214516e-06,2.1784443e-05,0.00108282
sub_topic_47,0.0012964475,0.00013142613,0.005632743,0.00022713692,8.362839e-05,4.63138e-05,0.00012339703,0.0007917269,0.00018177913,0.0001842647,0.0058012526,0.0025621697,0.00012661339,0.0006971775,0.0019775324,0.014967473,0.00013017465,5.6653216e-06,1.4307705e-05,7.710022e-05,8.469533e-08,0.00060016476,0.00078574545,2.7453676e-05,0.023720544,0.00032425622,0.00085095654,0.00042183127,0.0002682355,5.5206507e-05,0.059286464,0.009574527,0.096809715,0.0003734646,0.00016471495
sub_topic_48,6.491624e-05,0.00034064072,0.00041466346,3.080826e-05,1.7953094e-05,4.271905e-05,1.5856524e-05,6.2747026e-06,6.585752e-06,1.4912482e-05,0.0003930849,4.2035506e-05,1.8587189e-05,4.516579e-05,0.000206942,5.852251e-05,2.3059984e-05,5.371234e-05,0.00015061334,4.5397617e-05,1.2185773e-05,0.0007911755,0.00020775698,2.62413e-06,1.0568361e-06,4.996909e-06,0.96745366,9.157493e-06,6.365178e-05,1.571984e-05,2.3519395e-05,0.00015335456,0.00010520838,0.0011529123,0.00031796593
