,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36
sub_topic_10,0.00013457832,0.0001246615,0.00036817338,8.807345e-05,5.2218085e-05,3.3487562e-05,0.00010979421,9.580136e-05,2.8377937e-05,0.00011900839,1.3799483e-05,3.7099406e-05,0.0002593062,2.1224978e-05,6.9651906e-06,4.788549e-06,0.0014738356,0.00012776544,0.00028400743,0.9869908,0.0007460672,4.406616e-05,0.00011498155,3.8906895e-05,4.0140974e-05,0.0026656075,0.00015781415,0.00031838642,4.8034388e-05,0.00038708904,2.2944467e-05,1.9326531e-05,0.0006457106,0.00010681088,1.7612721e-05,0.00015242441,0.0006691278
sub_topic_11,0.0029560851,0.00015720386,0.002029154,0.004621263,6.327132e-05,0.0026919392,0.00017133435,7.9229634e-05,1.6160551e-05,0.0033546588,0.0007608885,0.0013549257,0.00013205326,0.00069222576,0.00021855229,0.00028138477,0.0015319935,3.5141242e-05,0.00039139122,6.4152846e-05,7.5558266e-05,0.00022726084,0.0003363111,2.717697e-05,0.00040252556,4.5130913e-05,0.00012113905,0.000118299075,0.0012577621,0.17053829,0.00019172208,0.00022238342,0.00010177109,0.0006660839,0.0007698763,0.07830319,0.007066366
sub_topic_12,9.944359e-05,7.201585e-05,0.00048001378,0.0004967183,2.7023974e-05,8.516006e-06,5.5664964e-06,6.109966e-07,3.2760105e-05,1.1463301e-06,1.9246663e-05,0.7217925,1.4744367e-06,1.1506821e-05,4.79345e-06,2.470746e-06,0.0005032459,1.0224046e-06,0.9747159,9.353699e-06,3.0730203e-05,0.00013325832,3.0278885e-05,5.5191595e-07,3.4174906e-07,3.095141e-05,0.0008763248,3.2085304e-06,8.494831e-06,7.6005376e-06,2.85493e-06,5.9559698e-05,1.0406546e-05,0.0008654949,7.433401e-05,0.00012305967,7.5942066e-06
sub_topic_13,3.7764974e-06,4.225026e-05,8.512646e-06,0.00012564404,1.4913231e-06,0.0002035191,4.4595017e-05,9.097346e-05,1.6522154e-05,1.3088182e-05,4.6300015e-06,1.6158925e-05,2.0218095e-05,2.27562e-05,1.4616167e-05,8.2706623e-07,0.0002825191,3.1148495e-05,2.4607652e-05,1.1462135e-05,0.00014841766,8.398557e-05,2.3026128e-05,0.9853666,9.59852e-06,9.459167e-06,6.0452232e-05,1.0799352e-05,3.1772674e-05,7.205162e-07,1.8276969e-05,3.343827e-05,6.1649816e-06,9.228187e-06,2.5412015e-05,1.9939644e-05,1.8972569e-06
sub_topic_14,8.182555e-05,0.0005930981,0.00022988205,0.00010518978,0.000103931336,0.00023132427,0.00034785495,0.00022156016,0.0003165151,6.743154e-05,7.600159e-05,0.0004541403,0.0012673846,0.00018923024,0.00020205813,9.434699e-05,0.0003952213,0.00053846126,9.112338e-05,0.00061207067,2.9725932e-05,0.000282448,0.00023721576,8.837742e-05,0.00018910566,0.00036123404,0.0002699607,0.97485554,6.089562e-05,3.8409653e-05,0.0001609313,0.000121018544,0.00019189795,0.00041616434,9.475308e-05,0.0001620887,0.0016691022
sub_topic_15,3.284739e-05,0.00025971263,9.185894e-05,0.0011456448,5.2962514e-05,0.0016928167,4.0186475e-05,1.9453473e-06,2.1951291e-06,8.107308e-05,2.4124914e-05,5.901462e-08,6.6896435e-05,2.38835e-05,2.876055e-05,0.0,0.0005458292,0.00036618824,0.0002185659,0.00038044658,0.95343393,0.00010564902,0.0003335582,7.211709e-05,4.293188e-06,1.8428032e-05,0.00070753065,2.1683886e-06,2.9871277e-05,2.7929173e-05,6.2267172e-06,3.658917e-05,2.719736e-06,9.10751e-05,0.0027410707,2.664646e-05,0.00018649534
sub_topic_16,4.3971368e-06,0.00025802825,2.6954172e-05,1.2017238e-05,3.3082931e-06,2.6334244e-05,0.00011254444,1.6553866e-05,1.7931427e-06,3.087542e-05,1.3377107e-05,8.870196e-06,0.9710048,4.8578142e-05,4.6285142e-05,4.754957e-06,0.0011380657,0.0010094055,7.8513716e-05,7.2357434e-06,3.409237e-05,7.710059e-05,4.285905e-05,2.0918438e-05,2.0936002e-06,1.7176792e-06,0.013305185,6.5099666e-05,2.5613412e-05,2.0199454e-06,2.1675458e-05,1.5575532e-05,1.2235875e-05,6.813389e-05,1.3084941e-05,1.35633345e-05,1.700919e-05
sub_topic_17,0.96753573,3.751507e-05,0.00024281457,7.737696e-05,3.6297723e-05,9.425995e-05,1.9251493e-05,9.33807e-06,2.033008e-05,0.00016905137,0.0013276141,0.00072476076,1.1630082e-05,0.00018741068,4.195947e-05,9.216403e-05,0.0002627398,3.3501517e-06,0.0002501316,1.4562959e-05,1.3735433e-05,4.6136156e-05,0.00022118365,2.99584e-06,0.00012875133,3.394408e-05,0.00015279811,3.201518e-05,0.00017030541,4.1352512e-05,2.6379019e-05,3.4864694e-05,8.090957e-05,0.0011125011,9.379343e-05,9.588757e-05,0.00015368164
sub_topic_18,0.00041591353,0.004185657,0.0008368406,0.0006469022,4.2067342e-05,0.0015685275,0.0015030478,4.091377e-06,2.1940991e-06,0.014783661,0.0006836245,2.2081362e-05,0.0014503972,0.0003897094,0.003184886,3.6644062e-06,0.2643912,0.27632478,0.0010968996,0.0006304231,0.019465648,0.002114839,0.004559307,0.00019911036,0.00012767554,0.00011829703,0.0047129667,0.00018254566,0.0006373002,0.0008580106,2.2254844e-05,4.2135438e-05,0.000379586,0.0003598074,5.044695e-07,0.00067312305,0.0032507186
sub_topic_19,0.00011023381,2.9501618e-05,0.0001434307,0.9797827,2.5721081e-05,0.0001982666,9.322377e-06,4.9514974e-06,7.585672e-06,0.00026326758,0.00016851498,0.00065069326,1.152118e-05,0.00017744694,4.076354e-05,1.1716964e-05,0.0001739343,6.537383e-06,0.0003943691,2.0422374e-05,0.0012798995,2.6765252e-05,6.563742e-05,6.45028e-05,0.00011048864,2.4859204e-05,7.504625e-05,1.3512059e-05,0.00013185553,2.2470305e-05,2.4495259e-05,0.00015559017,6.6205166e-06,9.640106e-05,0.0027601074,0.0018175496,0.00018071863
sub_topic_20,0.0020018152,0.00044579103,0.011225892,0.000112181144,0.00018864482,0.00057176064,0.0002477502,0.00025089463,0.0001810071,0.00078000594,0.0020523057,0.14323069,0.000116104326,0.002344923,0.005432328,0.98285615,1.0699844e-05,4.5799907e-06,0.00021307595,7.828153e-05,1.1367897e-06,0.0026460635,0.0006752262,6.616442e-05,0.0018832147,0.00034165484,0.0053882077,0.0003619259,0.003059529,0.00019232783,0.0045978785,0.005433053,0.0070658857,0.015742647,0.0057687527,0.0004003593,1.9685656e-05
sub_topic_21,3.6576694e-05,2.2739414e-05,0.00013005534,0.0011278017,1.0684418e-05,2.2161696e-05,4.547542e-05,9.6857775e-06,1.7414479e-05,0.00011930791,5.8465626e-05,0.00029009054,2.418217e-05,0.00017612868,6.7960915e-05,3.4777415e-05,0.00024278088,1.3026771e-05,0.0005045599,4.948798e-05,6.8231915e-05,3.7713875e-05,0.000106062784,3.076649e-05,8.2639206e-05,2.3644003e-05,0.00060574175,6.9638763e-06,0.0002187208,0.0010250147,8.927071e-05,0.0019227177,8.701932e-06,3.566956e-05,0.00013814103,0.9005937,0.00010625136
sub_topic_22,3.7795347e-05,7.6660705e-05,5.9867747e-05,1.4453111e-05,6.557849e-06,8.2751525e-05,1.865805e-05,1.6206482e-06,4.329288e-06,6.466126e-05,0.00065347657,6.1272745e-05,1.4175945e-05,6.728212e-05,0.0001480693,1.0559167e-05,0.00021549905,8.932642e-05,8.449894e-05,2.524837e-06,2.7881035e-05,0.00019581182,0.92873687,1.2183486e-06,0.00020582823,1.5148034e-06,0.0003123401,6.672294e-06,2.701707e-05,1.6956548e-06,0.00040843102,0.000112481306,1.6172347e-05,0.0014588579,8.9089235e-06,4.587392e-05,0.00014720709
sub_topic_23,0.011630832,0.004165912,0.0045643,0.0043357112,0.01209187,0.0018164599,0.0016594795,0.00055804517,0.19042775,0.0018962652,0.0027602823,0.014718446,0.0026682387,0.00886449,0.0030328236,0.0027217318,0.022446902,0.0005602937,0.010235893,0.002342361,0.0025059162,0.003176791,0.0026323968,0.0032493463,0.002333032,0.0060467143,0.008248394,0.008646056,0.012973012,0.0051574837,0.002176752,0.0071731005,0.003450445,0.015194834,0.0040224134,0.0032793614,0.0036611164
sub_topic_24,5.5346783e-05,2.4949226e-05,1.6076141e-05,2.4648973e-05,1.3894386e-05,3.5872374e-05,4.0790204e-05,5.0637564e-06,5.33706e-06,0.0008901262,3.6608206e-05,6.1111925e-05,1.903792e-05,0.97035617,7.387348e-05,0.00047250453,0.00010254759,8.058599e-06,1.7521657e-05,4.3998176e-07,4.8251595e-06,4.991531e-05,0.00010824033,1.9960605e-06,0.00034495344,9.755642e-06,0.00012337537,2.2535802e-05,0.00066232955,8.237433e-06,8.221706e-06,2.9064375e-05,4.3775144e-06,3.6335547e-05,1.9455123e-05,3.4120345e-05,5.0148454e-05
sub_topic_25,0.0011424705,0.00025747775,0.0010341828,0.0003215737,0.0011445718,7.601275e-05,0.0002478753,0.00032067465,0.000540925,0.00021217001,0.00019763247,0.0020806545,0.00022843033,0.0005116278,0.0004493921,0.00066997454,0.0009672387,3.631971e-05,0.0010569262,0.0033168644,7.874548e-05,0.00030657346,0.00035635612,4.591611e-05,0.001592894,0.9817032,0.0007117006,0.0015422323,0.0003550075,0.0006891696,0.0005445649,0.0010776357,0.00069479865,0.00089802535,0.00038272596,0.00036889565,0.0002645097
sub_topic_26,5.8375208e-05,4.836915e-05,4.781821e-05,3.4110857e-05,6.837727e-06,5.3723328e-05,1.2140296e-05,7.121188e-06,2.2083742e-07,0.95923716,5.2939642e-05,9.414434e-06,1.0100851e-05,0.00095799007,0.00011722056,8.332099e-05,7.621639e-05,3.5514127e-05,1.1851936e-05,1.0242354e-06,1.2681956e-05,5.97668e-05,7.15642e-05,3.6568772e-06,0.00012992759,2.4810282e-07,8.551227e-05,0.00030313598,0.0018342349,2.5338088e-05,5.630099e-06,1.8932742e-05,3.7639438e-06,2.0519925e-05,1.4111619e-05,5.902798e-05,6.167673e-05
sub_topic_27,1.2019196e-05,0.9646395,2.04055e-05,7.0739475e-06,7.2958073e-06,2.2553832e-05,7.66957e-05,2.0176227e-05,2.6990983e-06,4.422661e-05,4.9673603e-05,4.7622975e-06,0.00012971093,2.9779014e-05,0.00010409245,1.469678e-06,4.7260102e-05,0.00020346265,0.00013755998,2.1752458e-06,4.5669552e-05,0.00014792239,7.937248e-05,2.0717485e-05,6.923764e-06,4.1809253e-06,0.0015196223,1.8718083e-05,2.2404598e-05,9.509733e-07,6.9529265e-06,7.501011e-05,4.2312e-06,0.000109258304,1.3405073e-05,3.2770329e-06,1.6592387e-05
sub_topic_28,8.861304e-06,0.00013214756,2.178688e-05,1.4419692e-05,6.461624e-06,1.685039e-05,0.9846886,6.886411e-06,7.044059e-06,3.7788268e-05,3.956786e-06,4.35103e-05,0.000103508035,4.1418116e-05,7.390836e-06,2.0601392e-05,7.886545e-05,6.151987e-05,2.0566562e-05,3.5348098e-06,1.4281777e-05,4.8526974e-05,2.9078074e-05,4.6678535e-05,4.4552016e-06,2.1390672e-06,0.0002075246,1.0881101e-05,0.00040077843,1.7908815e-06,1.4217833e-06,3.9281676e-06,7.431316e-06,2.6147478e-05,2.7531762e-06,1.1967434e-05,1.3825135e-05
sub_topic_29,1.7158523e-05,0.0003475982,0.0001121115,9.9086055e-06,6.504697e-06,6.0809834e-05,5.4853943e-05,7.5355733e-06,2.5594236e-06,4.6971203e-05,0.00012874282,0.00010507712,4.878112e-05,3.3836764e-05,0.00027389752,2.240529e-05,0.00022335473,8.265288e-05,6.765647e-05,0.0,3.649556e-05,0.97336864,0.00030621767,2.2490492e-05,1.2990748e-05,1.333179e-06,0.0017211451,7.9941165e-06,2.5003455e-05,2.4343483e-06,1.9583305e-05,7.190022e-05,7.762816e-06,0.00011334829,3.0094754e-05,1.5007636e-05,5.12969e-06
sub_topic_30,9.49273e-05,0.00036258486,0.00113404,3.2876615e-05,2.7955324e-05,4.2402797e-05,1.5857973e-05,7.795617e-06,1.4706227e-05,1.5305695e-05,0.0003548495,0.00024702644,2.162679e-05,4.78469e-05,0.00018049024,6.7182176e-05,6.9741865e-05,2.1052772e-05,0.0008649979,5.1173106e-06,5.9134403e-05,0.000836914,0.00037915306,7.1394984e-06,1.7629541e-06,1.049664e-05,0.9316643,8.4809235e-06,6.293689e-05,5.2932137e-06,5.0388087e-05,0.000348343,0.00012601246,0.0058905245,0.000313746,0.00019328743,5.8447563e-06
sub_topic_31,0.0008912379,0.00067557563,0.00054986327,0.00076661323,0.00029518607,0.0003947389,0.00055332546,3.5925038e-06,1.6227978e-05,0.0017529182,0.00014331828,9.721815e-05,0.0010937755,0.0002355139,0.00020069205,9.285659e-06,0.014091212,0.00079947873,0.00050025637,0.0015086285,0.0036458713,0.0002512055,0.001343111,1.2082723e-05,0.00018830995,0.00011163408,0.00020758255,0.0002834542,0.00025749096,0.004253167,8.9812755e-05,4.9571467e-05,0.00015985707,0.00091697695,4.3015502e-06,0.0018841231,0.85232896
sub_topic_32,0.0005094174,0.00035085206,0.0002803249,0.00032593418,0.00023945875,1.851892e-05,0.00016196354,0.00042227097,9.184813e-05,0.0020417604,0.0021339147,0.007002542,3.414403e-05,0.0041241664,0.0036570872,0.003711693,0.0003344364,2.9219855e-05,3.5675497e-05,7.182189e-05,1.4455452e-05,0.0012063615,0.0023410216,6.104453e-05,0.97450835,0.0007791053,0.00011284152,0.0005058874,0.0012209269,4.0002244e-05,0.0064893398,0.0144703025,0.00021145809,0.000105388965,0.00010969219,0.0007240677,0.0001556989
sub_topic_33,0.0027862724,0.0015459346,0.0018346034,0.00044536212,0.003286583,0.00014217931,0.0025610873,0.08193766,0.17284642,0.00035091,0.0005396954,0.036281474,0.00051916525,0.0024582502,0.00019428805,0.001612345,0.004937644,1.547147e-05,0.0008496946,0.0011251956,0.00014508163,0.0010322927,0.00042046508,0.001802278,0.005236426,0.0044014505,0.0013293133,0.008082964,0.0017087845,0.00077945495,0.0047299946,0.0020744263,0.0025572937,0.0026153582,0.0016581839,0.0015591983,0.00029438568
sub_topic_34,0.00023086341,5.0391296e-05,0.0021999641,0.0017279005,0.00014561525,0.003534098,1.305206e-05,4.4539043e-05,8.881639e-06,0.000105474945,0.00039923593,0.0037038205,2.431344e-05,0.00016935135,2.110328e-05,0.00067400536,9.930155e-06,2.2548645e-06,0.0006276018,3.18138e-05,0.00041815094,0.00021447732,0.00011829145,1.0424343e-05,1.469491e-05,2.183648e-05,0.0025771991,3.1584506e-05,0.0017367888,0.0001893603,9.478803e-05,0.00030053483,5.917587e-05,0.0021638537,0.96315604,0.00048543897,3.0500305e-06
sub_topic_35,6.234828e-05,9.2021355e-06,0.9473002,2.269157e-05,3.8663925e-06,2.2484122e-05,3.5052938e-06,1.5690325e-06,1.8064521e-06,1.715074e-05,4.8377766e-05,0.0015850121,2.7161317e-05,1.639822e-05,9.298917e-06,1.012275e-05,0.6708532,6.12202e-07,1.5287607e-05,7.087934e-06,4.1753424e-06,2.5150397e-05,6.2437204e-05,0.0,1.6112224e-05,4.388249e-06,0.00014053083,1.8478497e-06,2.8962795e-05,5.215808e-06,0.00029940833,6.5272125e-06,0.00011044337,0.00076136464,4.454077e-05,3.0567346e-05,8.564906e-06
sub_topic_36,9.147663e-05,0.00013409411,0.010029811,5.29312e-05,9.197268e-05,5.6957524e-05,1.8295957e-05,7.32698e-05,0.00015314115,4.5605993e-05,0.0023518577,0.04185128,7.250263e-05,8.896617e-05,0.00062660704,0.00055677,0.00026794794,1.2119587e-05,7.841159e-06,3.8129605e-05,6.790164e-06,0.00026726225,0.0071289116,2.6850226e-05,0.0055755493,0.00013023871,0.00023832977,0.00010624757,5.79611e-05,1.0666566e-05,0.9736803,0.0036006076,0.0003251169,0.0011468726,0.00014408771,0.0004052625,3.1876938e-05
sub_topic_37,0.0009194991,0.00063313945,0.00106767,0.000806063,0.9804926,0.00088218297,0.0005846655,5.945002e-06,0.00038388078,0.00033061873,0.0002968826,0.0012085306,0.00066139584,0.0003460213,0.00019805583,0.0003090018,0.001250539,4.4242573e-05,0.0012133009,0.00021584968,0.0008942125,0.00054296176,0.00039483886,3.1513613e-05,8.6349646e-05,0.00067522057,0.0015023268,0.0005226698,0.00050592335,0.00045012316,0.0002140799,0.0004514597,0.00019242485,0.001485723,0.0017704287,0.00025856827,0.0007383028
sub_topic_38,0.00019322199,0.003264988,0.0005666142,0.00010737743,5.2809217e-05,0.00031328748,0.000107531145,2.930389e-05,3.45641e-05,0.0010217013,0.0022500448,0.006463603,0.00032637577,0.0004646242,0.9749636,0.0026256156,0.0006403828,0.0005510362,0.00019789128,9.357798e-06,9.0798676e-05,0.0045392495,0.0026946417,4.144089e-05,0.0010965214,0.00020247602,0.0072325086,0.00015166003,0.0005222214,4.0407525e-05,0.0009879174,0.004319951,0.00021690689,0.0003087166,7.5701726e-05,0.0002724695,0.000107447726
sub_topic_39,0.00048569983,0.00373766,0.0011729981,0.0005043488,0.00015797706,0.0010634654,0.0015345968,1.5707259e-06,2.1172576e-05,0.0031029785,0.00018530707,0.000116783274,0.0042575113,0.0008026612,0.002739371,6.810039e-06,0.0044128625,0.15180992,0.00017051458,0.00018174663,0.012655724,0.0027788263,0.0029303413,1.25875695e-05,8.024249e-05,2.1186686e-05,0.0025206245,0.00058711454,0.00026705844,0.0014117176,3.444651e-05,5.7894733e-05,0.00013763129,0.00067904725,2.9769649e-06,0.0012064059,0.1207101
